2.911959756791426268e-01,7.088040243208577618e-01
1.397161912843422893e-01,8.602838087156576830e-01
8.236650784047984120e-01,1.763349215952017546e-01
8.714764330278843563e-01,1.285235669721159213e-01
2.748017246639955502e-01,7.251982753360042278e-01
4.748188656662479246e-01,5.251811343337523530e-01
1.269596392631146542e-01,8.730403607368855123e-01
1.013933630584112483e-01,8.986066369415883770e-01
8.784401229867357941e-01,1.215598770132641920e-01
7.282743031143594503e-02,9.271725696885642076e-01
8.447294706871626424e-01,1.552705293128378849e-01
8.349166877689027100e-01,1.650833122310974288e-01
2.930327952500190181e-01,7.069672047499810930e-01
8.655688050328935734e-01,1.344311949671068707e-01
2.615335408555795049e-01,7.384664591444209947e-01
8.611748576825619672e-01,1.388251423174383103e-01
9.331863972613527736e-01,6.681360273864724031e-02
8.493414884617378480e-01,1.506585115382623463e-01
4.976132195016579884e-01,5.023867804983417340e-01
8.151665313495850551e-01,1.848334686504150559e-01
8.883395668130298350e-01,1.116604331869706646e-01
9.182248001473338750e-01,8.177519985266615277e-02
9.261422834745652866e-01,7.385771652543474119e-02
7.206666840910560534e-01,2.793333159089441686e-01
8.582643712735721353e-01,1.417356287264279757e-01
4.112680545400765331e-01,5.887319454599234669e-01
9.417678949196862659e-01,5.823210508031394228e-02
8.347899855196418972e-01,1.652100144803582138e-01
7.847874823484639328e-02,9.215212517651534263e-01
6.424608923440399133e-01,3.575391076559601977e-01
9.238798694913036291e-01,7.612013050869646802e-02
5.261679121528322067e-01,4.738320878471677933e-01
9.216407171358427242e-01,7.835928286415728972e-02
4.854561069292310238e-01,5.145438930707689762e-01
7.927613915244824394e-01,2.072386084755178104e-01
7.046318095868071563e-01,2.953681904131932878e-01
8.389724381372822837e-01,1.610275618627175498e-01
7.679303679671595217e-02,9.232069632032839923e-01
7.931950626855308606e-01,2.068049373144697500e-01
8.680562303052051787e-01,1.319437696947947103e-01
3.572540909473263526e-01,6.427459090526735919e-01
8.979449989650323261e-01,1.020550010349676184e-01
8.425724213146605912e-01,1.574275786853398529e-01
1.313244868493390061e-01,8.686755131506611605e-01
4.040161055073145935e-01,5.959838944926850735e-01
6.600924064734975394e-01,3.399075935265025716e-01
2.858583608897141692e-01,7.141416391102857197e-01
4.374680687154201553e-01,5.625319312845800113e-01
2.977574190106798135e-01,7.022425809893200199e-01
1.124165826498836340e-01,8.875834173501168101e-01
8.781483856298880619e-01,1.218516143701116883e-01
7.525742763195323315e-01,2.474257236804673632e-01
2.961590560112374870e-01,7.038409439887626240e-01
7.104241979373779881e-01,2.895758020626221230e-01
9.503178937460811104e-01,4.968210625391887569e-02
1.006534119388295262e-01,8.993465880611704044e-01
7.952719734319063649e-01,2.047280265680936906e-01
7.319531627924681372e-01,2.680468372075320294e-01
7.759276898546179080e-01,2.240723101453820920e-01
7.826500294840567085e-01,2.173499705159437356e-01
8.238537545760675762e-01,1.761462454239326736e-01
8.407606187193847891e-01,1.592393812806153774e-01
9.307649975808354736e-02,9.069235002419162583e-01
1.137006993187830994e-01,8.862993006812167618e-01
6.012181016614380757e-01,3.987818983385619798e-01
1.611076687067470870e-01,8.388923312932528020e-01
5.296687823714995441e-02,9.470331217628500386e-01
9.113478575750542099e-01,8.865214242494565133e-02
4.499291410282392212e-01,5.500708589717608898e-01
1.235997423741670431e-01,8.764002576258328459e-01
6.969746332597918093e-01,3.030253667402083018e-01
9.136988919741138859e-02,9.086301108025885975e-01
8.259175366771249749e-01,1.740824633228753027e-01
1.482007100871874095e-01,8.517992899128130624e-01
9.288702089241949178e-01,7.112979107580513771e-02
8.246402233085421418e-01,1.753597766914578859e-01
8.781959820356138868e-01,1.218040179643855303e-01
8.910181604827067670e-01,1.089818395172934828e-01
7.820232117033697472e-01,2.179767882966305304e-01
4.612684491155895627e-01,5.387315508844103817e-01
6.893921343962985393e-01,3.106078656037016272e-01
2.918218290864847964e-01,7.081781709135150926e-01
8.861861616892088289e-01,1.138138383107912821e-01
1.818029445995542337e-01,8.181970554004456275e-01
4.582542923942505286e-01,5.417457076057496934e-01
8.826963867496417926e-01,1.173036132503580409e-01
5.824430585527520243e-01,4.175569414472480312e-01
3.174153417364920515e-01,6.825846582635080040e-01
3.168704762013085929e-01,6.831295237986916291e-01
4.850364580801559411e-01,5.149635419198441699e-01
1.522684093915400161e-01,8.477315906084600394e-01
8.884642208166482202e-01,1.115357791833518908e-01
5.872785830252720274e-01,4.127214169747279171e-01
2.464546501213495944e-01,7.535453498786504056e-01
9.226128457539019001e-01,7.738715424609825255e-02
2.584546217900881016e-01,7.415453782099119540e-01
9.077462599292820400e-01,9.225374007071798776e-02
8.783336997426085535e-01,1.216663002573919183e-01
8.784855650135121596e-01,1.215144349864876044e-01
8.807777712941617931e-01,1.192222287058385677e-01
1.013706699109951787e-01,8.986293300890053626e-01
7.722487570583063121e-01,2.277512429416939377e-01
7.551809155895404801e-01,2.448190844104598529e-01
2.260273830616847390e-01,7.739726169383152055e-01
8.651301475389211459e-01,1.348698524610791871e-01
1.411988733209499081e-01,8.588011266790500642e-01
8.779782264829568694e-01,1.220217735170436718e-01
1.050739368012671149e-01,8.949260631987326908e-01
8.709106567611610838e-01,1.290893432388391937e-01
2.862721830660511224e-01,7.137278169339484890e-01
8.947731084539169988e-01,1.052268915460832233e-01
1.077782881597174891e-01,8.922217118402826497e-01
2.195072391967618775e-01,7.804927608032380393e-01
8.961015385100024044e-01,1.038984614899977621e-01
2.271033422957908776e-01,7.728966577042095665e-01
8.628026910976336339e-01,1.371973089023665882e-01
8.854773738599576172e-01,1.145226261400423828e-01
8.623648751526484801e-01,1.376351248473512423e-01
1.001181708437992451e-01,8.998818291562005189e-01
9.080859484451910824e-01,9.191405155480890377e-02
8.505578477542616866e-01,1.494421522457383689e-01
8.038858968977475872e-01,1.961141031022525238e-01
8.849078136567046782e-01,1.150921863432953635e-01
5.390460859233765500e-01,4.609539140766235610e-01
7.969898985060861474e-01,2.030101014939141024e-01
1.174538134494422792e-01,8.825461865505579429e-01
7.615944423041544342e-02,9.238405557695845705e-01
7.900098203008193432e-02,9.209990179699180102e-01
9.240213423788459779e-02,9.075978657621153189e-01
3.696620840979684131e-01,6.303379159020323641e-01
9.120703430200216566e-01,8.792965697997813523e-02
5.284165564110321345e-01,4.715834435889676990e-01
5.882991627085261133e-01,4.117008372914739978e-01
1.531284677228025304e-01,8.468715322771973586e-01
9.039302527369237339e-01,9.606974726307655754e-02
1.235545452926872095e-01,8.764454547073131652e-01
3.428741928588218690e-01,6.571258071411781865e-01
1.084765376603281650e-01,8.915234623396716129e-01
6.641101591911170443e-01,3.358898408088831777e-01
6.797034884938080168e-01,3.202965115061919277e-01
8.826363699115608030e-01,1.173636300884393496e-01
8.860574910897467404e-01,1.139425089102528710e-01
8.913364352259123269e-01,1.086635647740880062e-01
9.127769613591787401e-01,8.722303864082127378e-02
8.749070092033797152e-01,1.250929907966207288e-01
1.170222359400621970e-01,8.829777640599379973e-01
9.195032495145967211e-01,8.049675048540340383e-02
8.922862347657212201e-01,1.077137652342791130e-01
8.322506023617954884e-01,1.677493976382047336e-01
1.683638979820872572e-01,8.316361020179130481e-01
3.523075707463303452e-01,6.476924292536697658e-01
7.776313622635759870e-01,2.223686377364240685e-01
9.306058365181395509e-01,6.939416348186017158e-02
7.098426330794089800e-01,2.901573669205909090e-01
8.836507479869706305e-01,1.163492520130297858e-01
6.038996970381420581e-01,3.961003029618581084e-01
8.820790031781891027e-01,1.179209968218107862e-01
6.348339241224902896e-01,3.651660758775095994e-01
9.168903812549655807e-01,8.310961874503434987e-02
7.203110865736236934e-02,9.279688913426377139e-01
3.013283180301352671e-01,6.986716819698649550e-01
8.336081592100352822e-01,1.663918407899649954e-01
1.889513651208225287e-01,8.110486348791774436e-01
8.069464256739102836e-01,1.930535743260899939e-01
8.060140112889053743e-01,1.939859887110947645e-01
8.184649871045193148e-01,1.815350128954807407e-01
8.929573799695307290e-01,1.070426200304694514e-01
5.373057682682931269e-01,4.626942317317068731e-01
3.399135419513930056e-01,6.600864580486069944e-01
1.870921519824477741e-01,8.129078480175522259e-01
3.373520834979816807e-01,6.626479165020183748e-01
3.821474090401286716e-01,6.178525909598711063e-01
9.272796766839921379e-01,7.272032331600818134e-02
8.481838675253792204e-01,1.518161324746207519e-01
6.436878110631986116e-01,3.563121889368013884e-01
7.429364541508880482e-01,2.570635458491122294e-01
9.040047731283605836e-01,9.599522687163980494e-02
7.864398511143138037e-01,2.135601488856863073e-01
3.432523994928959876e-01,6.567476005071040124e-01
9.043231367604167570e-01,9.567686323958336791e-02
4.732214941955705800e-01,5.267785058044294200e-01
8.979412901261647484e-01,1.020587098738352239e-01
9.382251618104684443e-01,6.177483818953156264e-02
1.125081497216216669e-01,8.874918502783781804e-01
6.277389068796558336e-01,3.722610931203441664e-01
8.263177069341504088e-01,1.736822930658502573e-01
8.958321909520741144e-01,1.041678090479259688e-01
8.943684601025249092e-01,1.056315398974753128e-01
6.038917258531641963e-01,3.961082741468354707e-01
8.796932914644559620e-01,1.203067085355441490e-01
8.881193740897661559e-01,1.118806259102340384e-01
2.482549999722523659e-01,7.517450000277475786e-01
1.389251373843502779e-01,8.610748626156498053e-01
6.855605919163032524e-01,3.144394080836966365e-01
3.503452590406170297e-01,6.496547409593829148e-01
5.289751664953060706e-01,4.710248335046939294e-01
3.194959553497084825e-01,6.805040446502916840e-01
8.887679557672749642e-01,1.112320442327252024e-01
8.095215065777388030e-01,1.904784934222612525e-01
8.855545150214860772e-01,1.144454849785141032e-01
4.167929350800385624e-01,5.832070649199611045e-01
8.870846379071603560e-02,9.112915362092839366e-01
4.777900494539945031e-01,5.222099505460056079e-01
6.297775329547958822e-01,3.702224670452040067e-01
9.176598867064479359e-01,8.234011329355217512e-02
7.907278679898284146e-01,2.092721320101718629e-01
8.532989334233028744e-01,1.467010665766974031e-01
9.168878913760012406e-01,8.311210862399895372e-02
7.146267105821488830e-01,2.853732894178513391e-01
6.944781615063300162e-01,3.055218384936699838e-01
7.453998938407981889e-01,2.546001061592020331e-01
1.013886403984410323e-01,8.986113596015590232e-01
7.960129013103323103e-01,2.039870986896675786e-01
1.843471638549957214e-01,8.156528361450046116e-01
7.274043502975535702e-01,2.725956497024464298e-01
8.132461345318287016e-01,1.867538654681714649e-01
7.731552676304171978e-01,2.268447323695827467e-01
1.202489945978352237e-01,8.797510054021648873e-01
7.470559191048511405e-01,2.529440808951491371e-01
8.888060678318796537e-01,1.111939321681205128e-01
1.860796150346985811e-01,8.139203849653013911e-01
9.010937064848814071e-01,9.890629351511860679e-02
7.776254690629483823e-01,2.223745309370520618e-01
8.010667330263815389e-01,1.989332669736181558e-01
8.215941677144851241e-01,1.784058322855152645e-01
9.134310642996266161e-01,8.656893570037343943e-02
4.791307960299557855e-01,5.208692039700444365e-01
6.959029558569991281e-01,3.040970441430008719e-01
8.089586940275341753e-01,1.910413059724662133e-01
9.623656166825136360e-01,3.763438331748657217e-02
1.223645821350889118e-01,8.776354178649110604e-01
5.031267112126157626e-01,4.968732887873842374e-01
3.349972582835785140e-01,6.650027417164215970e-01
9.112664638345651102e-01,8.873353616543479261e-02
1.936176770005978431e-01,8.063823229994027120e-01
8.007792349326854353e-01,1.992207650673147312e-01
1.082203221262109660e-01,8.917796778737890895e-01
3.939316123083319576e-02,9.606068387691668597e-01
7.674141029629879540e-01,2.325858970370122680e-01
8.636576343097674968e-01,1.363423656902329473e-01
8.948235979520953176e-01,1.051764020479047518e-01
3.156237714381147086e-01,6.843762285618854024e-01
5.411606234791397352e-01,4.588393765208602648e-01
1.071600166008349897e-01,8.928399833991652601e-01
7.823971236859276202e-01,2.176028763140724354e-01
8.993825794138148311e-01,1.006174205861849469e-01
2.824363841971966882e-01,7.175636158028035894e-01
8.844247115604049192e-01,1.155752884395952057e-01
1.033765449919487045e-01,8.966234550080511845e-01
1.321998271017984228e-01,8.678001728982016605e-01
8.957783788906458211e-01,1.042216211093540124e-01
4.094531681780197441e-02,9.590546831821981089e-01
7.694486511975142662e-01,2.305513488024858448e-01
8.092420761702404652e-01,1.907579238297599233e-01
3.947456241048890591e-01,6.052543758951109965e-01
6.711547935571349210e-02,9.328845206442861748e-01
7.254944280452673144e-01,2.745055719547330186e-01
7.845948717767734504e-01,2.154051282232266051e-01
4.828279623692695310e-02,9.517172037630730053e-01
7.684588858380114740e-01,2.315411141619887481e-01
9.214518833476724735e-01,7.854811665232755424e-02
1.840175547053202465e-01,8.159824452946802253e-01
9.243032657913684280e-02,9.075696734208625882e-01
3.609547296349207013e-01,6.390452703650792987e-01
8.956758332551544299e-01,1.043241667448456950e-01
7.702919454116452513e-01,2.297080545883548042e-01
9.031575690370101661e-01,9.684243096298976450e-02
9.161542693754932687e-01,8.384573062450667580e-02
8.244764554289426561e-01,1.755235445710577324e-01
2.725395305933727141e-01,7.274604694066271193e-01
2.751316703157150600e-01,7.248683296842851620e-01
8.350295204211509725e-01,1.649704795788492218e-01
1.018305596581420142e-01,8.981694403418576389e-01
8.250960110958969196e-01,1.749039889041034412e-01
8.648756410686176954e-01,1.351243589313821103e-01
8.949720315278664184e-01,1.050279684721340812e-01
8.903584898496100797e-01,1.096415101503899897e-01
6.512180272056137254e-01,3.487819727943863857e-01
7.841067997847414595e-02,9.215893200215257153e-01
3.051289353927760239e-01,6.948710646072240316e-01
8.261197654425568304e-01,1.738802345574433361e-01
9.064530054006846305e-01,9.354699459931563321e-02
1.022838438453106263e-01,8.977161561546895818e-01
8.969173491632596029e-01,1.030826508367405359e-01
6.390678379067088466e-02,9.360932162093291709e-01
9.215276261524512069e-01,7.847237384754889022e-02
8.806694417763218929e-01,1.193305582236783569e-01
1.196652216198884899e-01,8.803347783801114268e-01
8.616424513978309108e-01,1.383575486021692003e-01
6.446346408172060061e-02,9.355365359182790108e-01
7.740819526003137607e-01,2.259180473996867944e-01
4.192334295335136130e-01,5.807665704664863870e-01
6.188951702366793928e-01,3.811048297633202742e-01
9.123226044846054483e-01,8.767739551539469045e-02
5.792864867669050843e-01,4.207135132330949712e-01
1.975224728997384827e-01,8.024775271002615451e-01
4.385351600648818571e-01,5.614648399351181984e-01
2.764314149292457778e-01,7.235685850707542777e-01
1.300354257122280643e-01,8.699645742877721855e-01
3.904213282654191985e-01,6.095786717345808015e-01
9.172594862971704677e-01,8.274051370282956008e-02
1.641665235480865848e-01,8.358334764519136373e-01
8.666586176754824677e-01,1.333413823245176433e-01
9.353758069102090511e-01,6.462419308979083787e-02
2.738765286721214776e-01,7.261234713278784669e-01
